lvl,sec,voen,vojp,s,en,cn,jp
22,313,vocs_over_over_shoguncamp_briefing1a_n17a,vocs_shoguncamp_briefing1a_n17a_jp,TRAPPER,We will meet the Shogun …,终于要见到将军大人了么…,将軍様にお会いできるんだね…。
22,313,vocs_over_over_shoguncamp_briefing1a_n18,vocs_shoguncamp_briefing1a_n18_jp,GEISHA,Hayato-san. Will you carry our present for the Shogun?,隼人兄，为将军准备的“礼物”能交给你来背吗？,隼人さん、上様への”献上品”はあなたが運んでくれる？
22,313,vocs_over_over_shoguncamp_briefing1a_n19,vocs_shoguncamp_briefing1a_n19_jp,NINJA,I'm ready.,嗯，没问题。,ああ、大丈夫だ。
22,313,vocs_over_over_shoguncamp_briefing1a_n20,vocs_shoguncamp_briefing1a_n20_jp,GEISHA,Very well. Let us begin then.,很好。开始行动吧。,よさそうね。始めましょう。
22,314,vocs_over_over_shoguncamp_murder1_n00,vocs_shoguncamp_murder1_n00_jp,NINJA,Hrm …,唔……,うー…。
22,314,vocs_over_over_shoguncamp_murder1_n01,vocs_shoguncamp_murder1_n01_jp,TRAPPER,Shhh … I'm sorry … I'm so sorry …,嘘……对不起……对不起……,しー…ごめんさい…ごめんなさい…。
22,314,vocs_over_over_shoguncamp_murder1_n02,vocs_shoguncamp_murder1_n02_jp,ALCHEMIST,… dark times.,……形势所迫。,…暗黒じゃ。
22,314,vocs_over_over_shoguncamp_murder1_n03,vocs_shoguncamp_murder1_n03_jp,GEISHA,"It feels wrong, killing our allies, but it cannot be changed. Noboru has forced their deaths upon us.",杀死友军虽然不对，但也是迫于无奈。一切都是昇害的。,仲間を殺すのは間違っている気もするけど、仕方がないわ。昇が殺させたのよ。
22,315,vocs_over_over_shoguncamp_murder2_n00,vocs_shoguncamp_murder2_n00_jp,NINJA,Hrm … this is not right.,嗯……这样不好吧。,うーむ…これは良くないな。
22,315,vocs_over_over_shoguncamp_murder2_n01,vocs_shoguncamp_murder2_n01_jp,TRAPPER,I'm sorry …,对不起……,ごめんなさい…。
22,315,vocs_over_over_shoguncamp_murder2_n02,vocs_shoguncamp_murder2_n02_jp,GEISHA,Forgive me …,请原谅……,お許しを…。
22,315,vocs_over_over_shoguncamp_murder2_n03,vocs_shoguncamp_murder2_n03_jp,ALCHEMIST,"Hmm, today's friend, tomorrow's enemy. It cannot be helped.",哎，今天的朋友就是明天的敌人。我们也别无选择。,うーむ、今日の友は明日の敵じゃの。どうしようもないのじゃ。
22,316,vocs_over_over_shoguncamp_murder3_n00,vocs_shoguncamp_murder3_n00_jp,NINJA,Hrm … damn …,嗯……真该死……,あぁ…くそ…。
22,316,vocs_over_over_shoguncamp_murder3_n01,vocs_shoguncamp_murder3_n01_jp,TRAPPER,I don't like this … ,我讨厌这样…… ,こんなの嫌…。
22,316,vocs_over_over_shoguncamp_murder3_n02,vocs_shoguncamp_murder3_n02_jp,ALCHEMIST,"Forgive me, friend.",非常抱歉。,すまぬのう。
22,316,vocs_over_over_shoguncamp_murder3_n03,vocs_shoguncamp_murder3_n03_jp,GEISHA,We killed them for our own survival. Judgement falls to the Shogun alone.,我们也不过是为了自保，一切都交给将军决断吧。,生き延びるためよ。判断は上様がするのよ。
22,317,vocs_over_over_shoguncamp_cargonin_n00,vocs_shoguncamp_cargonin_n00_jp,NINJA,Hrm … I  hope you don't snore.,嗯……希望他别打呼噜。,はー…いびきはかかないでほしいな。
22,317,vocs_over_over_shoguncamp_cargonin_n01,vocs_shoguncamp_cargonin_n01_jp,NINJA,Are you getting heavier?,怎么变重了？,重くなったか？
22,317,vocs_over_over_shoguncamp_cargonin_n02,vocs_shoguncamp_cargonin_n02_jp,NINJA,You're heavier than you look.,比看起来重多了。,見た目より重いな。
22,317,vocs_over_over_shoguncamp_cargonin_n03,vocs_shoguncamp_cargonin_n03_jp,NINJA,How high is this wretched mountain.,这该死的山到底有多高啊？,随分重くて哀れな荷物だ。
22,317,vocs_over_over_shoguncamp_cargonin_n04,vocs_shoguncamp_cargonin_n04_jp,NINJA,Nice and easy.,慢慢来。,おとなしくしてくれ。
22,317,vocs_over_over_shoguncamp_cargonin_n05,vocs_shoguncamp_cargonin_n05_jp,NINJA,Up we go …,往上走…,おら、行くぞ。
22,317,vocs_over_over_shoguncamp_cargonin_n06,vocs_shoguncamp_cargonin_n06_jp,NINJA,The old man really did put you to sleep.,…老爷子的安眠药也太有效了吧？,爺さんは本当に眠らせたんだな。
22,318,vocs_over_over_shoguncamp_cargotra_n00,vocs_shoguncamp_cargotra_n00_jp,TRAPPER,Urgh ... he's heavy!,呜……好重……,うぐぅ…重い！
22,318,vocs_over_over_shoguncamp_cargotra_n01,vocs_shoguncamp_cargotra_n01_jp,TRAPPER,"Urgh ... Hayato-san, why can't you do it?",呜……隼人师父，你怎么不来背呢？,うぐぅ…隼人さん、なんでやってくれないの？
22,318,vocs_over_over_shoguncamp_cargotra_n02,vocs_shoguncamp_cargotra_n02_jp,TRAPPER,"Urgh … too slow, too slow …",呃……好慢，太慢了……,うぐぅ…遅い、遅すぎる…。
22,319,vocs_over_over_shoguncamp_cargogei_n00,vocs_shoguncamp_cargogei_n00_jp,GEISHA,"No, this is too slow.",不行，这样太慢了。,駄目、遅すぎるわ。
22,319,vocs_over_over_shoguncamp_cargogei_n01,vocs_shoguncamp_cargogei_n01_jp,GEISHA,I should leave this to Hayato-san.,应该交给隼人兄来搬。,隼人さんに任せたいわ。
22,319,vocs_over_over_shoguncamp_cargogei_n02,vocs_shoguncamp_cargogei_n02_jp,GEISHA,This won't do.,这样下去不行。,駄目だわ。
22,320,vocs_over_over_shoguncamp_wagons1_n00,vocs_shoguncamp_wagons1_n00_jp,NINJA,Hmm ... is that the wagon we need?,这辆是我们要找的马车吗？,うーむ、これが探してる馬車か？
22,320,vocs_over_over_shoguncamp_wagons1_n01,vocs_shoguncamp_wagons1_n01_jp,TRAPPER,"Yes, there's a wagon … but is it the right one?",看，是马车…不过，这辆对吗?,そう、馬車…けどこれでいいのかな？
22,320,vocs_over_over_shoguncamp_wagons1_n02,vocs_shoguncamp_wagons1_n02_jp,ALCHEMIST,"Ah, I see a wagon, but I doubt it is the one we need.",啊，看到马车了。但好像不是我们需要的那辆。,ああ、馬車じゃ。じゃが、求めておるのとは違わんかのう。
22,320,vocs_over_over_shoguncamp_wagons1_n03,vocs_shoguncamp_wagons1_n03_jp,GEISHA,This wagon is not heading for the Shogun's tent. It can only carry us up the mountain to that small temple.,这辆马车不是前往将军营帐的。只能带我们到山上小庙那里。,これは上様の所へは向かわないわ。山の小さな寺に行く馬車よ。
22,321,vo_hint_hint_shoguncamp_checkpoint1_n00,vo_shoguncamp_checkpoint1_n00_jp,CIVILIAN M,Any trouble ahead?,前面有异常吗？,どうかされましたか？
22,321,vo_hint_hint_shoguncamp_checkpoint1_n01,vo_shoguncamp_checkpoint1_n01_jp,ENEMY,All's quiet.,风平浪静。,静かなもんだよ。
22,321,vo_hint_hint_shoguncamp_checkpoint1_n02,vo_shoguncamp_checkpoint1_n02_jp,CIVILIAN M,I'm heading for the temple.,我这车是去寺庙的。,お寺へ向かっております。
22,321,vo_hint_hint_shoguncamp_checkpoint1_n03,vo_shoguncamp_checkpoint1_n03_jp,ENEMY,Your wagon will be inspected then.,那就让我们检查一下。,なら検査させてもらうか。
22,321,vo_hint_hint_shoguncamp_checkpoint1_n04,vo_shoguncamp_checkpoint1_n04_jp,CIVILIAN M,"Ah, same as always.",哎呀，就还是那几样货。,あぁ、いつものですね。
22,321,vo_hint_hint_shoguncamp_checkpoint1_n05,vo_shoguncamp_checkpoint1_n05_jp,ENEMY,Go on. On your way.,去吧，快走。,行け、進んでくれ。
22,322,vo_hint_hint_shoguncamp_checkpoint2_n00,vo_shoguncamp_checkpoint2_n00_jp,SAMURAI,Hold up! We must inspect your cargo.,停车!让我们检查一下货物。,待て！積荷を見せてもらう。
22,322,vo_hint_hint_shoguncamp_checkpoint2_n01,vo_shoguncamp_checkpoint2_n01_jp,CIVILIAN M,Sure. Go ahead.,当然可以，您请便。,もちろんです、どうぞ。
22,322,vo_hint_hint_shoguncamp_checkpoint2_n02,vo_shoguncamp_checkpoint2_n02_jp,SAMURAI,It'll only take a moment.,很快的。,すぐおわる。
22,323,vocs_over_over_shoguncamp_wagoncheck_n00,vocs_shoguncamp_wagoncheck_n00_jp,SAMURAI,Someone's hiding in the wagon! Intruders!,有人藏在马车里!有刺客!,誰か馬車に隠れておるぞ！侵入者だ！
22,324,vocs_over_over_shoguncamp_wagons2_n00,vocs_shoguncamp_wagons2_n00_jp,NINJA,"Must be harsh, living up here at the temple.",住在这种山上的庙里，一定很辛苦。,きついだろうな、この寺に住むのは。
22,324,vocs_over_over_shoguncamp_wagons2_n01,vocs_shoguncamp_wagons2_n01_jp,TRAPPER,The temple ... it looks so peaceful.,是寺庙……看起来真祥和啊。,お寺…平和そうな所ね。
22,324,vocs_over_over_shoguncamp_wagons2_n02,vocs_shoguncamp_wagons2_n02_jp,ALCHEMIST,This temple ... at least the Shogunate army respects the inhabitants.,这个寺庙……看来幕府军对庙里的人还算尊重。,寺じゃの…幕府軍は住人を尊重しているようじゃの。
22,324,vocs_over_over_shoguncamp_wagons2_n03,vocs_shoguncamp_wagons2_n03_jp,GEISHA,The wagon that's loaded here is heading for the Shogun's tent. It might be our chance.,在这里装货的马车会前往将军的营帐。可以利用这个机会。,ここで積まれた荷物は上様の天幕へ向かうわ。好機と捉えてよさそうね。
22,325,vocs_over_over_shoguncamp_party1_n00,vocs_shoguncamp_party1_n00_jp,NINJA,There's no chance we'll get through there.,这里是完全不可能通过的吧。,ここを通るのは不可能だろう。
22,325,vocs_over_over_shoguncamp_party1_n01,vocs_shoguncamp_party1_n01_jp,TRAPPER,"No, no not there! They'll see us!",不行！不行，不能走这边！肯定会被看到的!,駄目、駄目、ここじゃない！見つかる！
22,325,vocs_over_over_shoguncamp_party1_n02,vocs_shoguncamp_party1_n02_jp,GEISHA,"Even in disguise, I would not be able to pass through this crowd.",即使乔装，我也无法混过这群人。,変装していても、この人の中じゃ気づかれるわ。
22,325,vocs_over_over_shoguncamp_party1_n03,vocs_shoguncamp_party1_n03_jp,ALCHEMIST,They cannot spot us if they are fast asleep.,但如果让他们睡着，就不会发现我们了。,一瞬で皆眠ってくれれば見つからんじゃろう。
22,325,vocs_over_over_shoguncamp_party1_n04,vocs_shoguncamp_party1_n04_jp,GEISHA,Then let us find a place where you can brew the sleeping draught.,先找个能调制安眠药的地方吧。,眠り薬を作れる場所を見つけましょうか。
22,325,vocs_over_over_shoguncamp_party1_n05,vocs_shoguncamp_party1_n05_jp,GEISHA,You made the sleeping draught. I will put on a disguise and add it to the sake barrel.,安眠药已经准备好了。让我乔装一下，把药倒进清酒桶里。,眠り薬ができたわね。変装して酒の樽へ入れてくるわ。
22,326,vo_hint_hint_shoguncamp_sober_n00,vo_shoguncamp_sober_n00_jp,SAMURAI,Damn the traitors.,该死的叛徒。,反逆者の畜生め。
22,326,vo_hint_hint_shoguncamp_sober_n01,vo_shoguncamp_sober_n01_jp,ENEMY,"They deserve it, they murdered the heir to the Shogunate.",是啊，他们竟敢杀害将军的继承人。,ああそうだ、奴らは、幕府の相続を殺したのだ。
22,326,vo_hint_hint_shoguncamp_sober_n02,vo_shoguncamp_sober_n02_jp,STATIC,I still can't believe it.,我还是不敢相信。,未だに信じられぬ。
22,326,vo_hint_hint_shoguncamp_sober_n03,vo_shoguncamp_sober_n03_jp,SAMURAI,They will not escape justice!,正义必将制裁他们！,正義からは逃れられぬ。
22,326,vo_hint_hint_shoguncamp_sober_n04,vo_shoguncamp_sober_n04_jp,ENEMY,Wonder where they're hiding.,他们到底藏在哪里？,どこにかくれているであろうか？
22,326,vo_hint_hint_shoguncamp_sober_n05,vo_shoguncamp_sober_n05_jp,STATIC,What is Kage-sama up to?,影大人在干什么？,カゲサマは何をしているのだろうか。
22,326,vo_hint_hint_shoguncamp_sober_n06,vo_shoguncamp_sober_n06_jp,SAMURAI,We must protect the Shogun!,必须保护好将军!,将軍様をお守りしなければ。
22,326,vo_hint_hint_shoguncamp_sober_n07,vo_shoguncamp_sober_n07_jp,ENEMY,I never thought I'd ever lay eyes on the emperor.,从没想过我还能到京都保卫天皇。,京都で天皇陛下をお守りするとは思いもしておらぬかった。
22,326,vo_hint_hint_shoguncamp_sober_n08,vo_shoguncamp_sober_n08_jp,STATIC,The road to Kyoto is so long.,去京都的路真是漫长。,京都への道は長い。
22,326,vo_hint_hint_shoguncamp_sober_n09,vo_shoguncamp_sober_n09_jp,SAMURAI,Sake!,上酒！,酒！
22,326,vo_hint_hint_shoguncamp_sober_n10,vo_shoguncamp_sober_n10_jp,ENEMY,Sake!,上酒！,酒！
22,326,vo_hint_hint_shoguncamp_sober_n11,vo_shoguncamp_sober_n11_jp,STATIC,Sake!,上酒！,酒！
22,327,vocs_over_over_shoguncamp_brew_n00,vocs_shoguncamp_brew_n00_jp,ALCHEMIST,"Hehe, a potent concoction. This can put the men at the campfire to sleep.",呵呵呵，强效安眠药完成了。能让篝火旁的那群士兵都睡着。,ほっほ、強力な調合じゃ。野営の兵を眠らせられるわい。
22,327,vocs_over_over_shoguncamp_brew_n01,vocs_shoguncamp_brew_n01_jp,GEISHA,Let me carry the flask. I can put on a disguise and pour this into the sake barrel.,安眠药就交给我吧。我先乔装混进去，然后把药倒进酒清桶里。,それを運ばせてください。変装して、酒の樽にそそぐわ。
22,328,vocs_over_over_shoguncamp_party2_n00,vocs_shoguncamp_party2_n00_jp,GEISHA,There … let us wait until the serving maids do their part.,好了...就等佣人给他们上酒了。,それ…使用人が運んでいくまで待ちましょう。
22,329,vo_gothic_gothic_shoguncamp_drunk_n00,vo_shoguncamp_drunk_n00_jp,SAMURAI,,,
22,329,vo_gothic_gothic_shoguncamp_drunk_n01,vo_shoguncamp_drunk_n01_jp,ENEMY,,,
22,329,vo_gothic_gothic_shoguncamp_drunk_n02,vo_shoguncamp_drunk_n02_jp,STATIC,,,
22,329,vo_gothic_gothic_shoguncamp_drunk_n03,vo_shoguncamp_drunk_n03_jp,SAMURAI,,,
22,329,vo_gothic_gothic_shoguncamp_drunk_n04,vo_shoguncamp_drunk_n04_jp,ENEMY,,,
22,329,vo_gothic_gothic_shoguncamp_drunk_n05,vo_shoguncamp_drunk_n05_jp,STATIC,,,
22,329,vo_gothic_gothic_shoguncamp_drunk_n06,vo_shoguncamp_drunk_n06_jp,SAMURAI,Hmn … sake …,嗯…酒…,
22,329,vo_gothic_gothic_shoguncamp_drunk_n07,vo_shoguncamp_drunk_n07_jp,ENEMY,Hmhm … kehehehe …,嗯…哈哈哈哈...,
22,329,vo_gothic_gothic_shoguncamp_drunk_n08,vo_shoguncamp_drunk_n08_jp,STATIC,Hhn? Uhm … never mind …,嗯？啊…没什么…,
22,330,vocs_over_over_shoguncamp_reasons1_n00,vocs_shoguncamp_reasons1_n00_jp,GEISHA,"I thank you for your trust, Hayato-san. I admit, I was unsure whether you would stay with us.",谢谢你的信任，隼人兄。说实话，我之前一直不敢确定你是否会参加这次行动。,信じてくれてありがとう、隼人さん。正直、私たちといてくれるか不安だったの。
22,330,vocs_over_over_shoguncamp_reasons1_n01,vocs_shoguncamp_reasons1_n01_jp,NINJA,"Please, don't mention it.",别和我说这些。,やめてくれ。
22,330,vocs_over_over_shoguncamp_reasons1_n02,vocs_shoguncamp_reasons1_n02_jp,GEISHA,"Forgive me, but I am curious. Was this ever about payment? Part of me wonders if there is not another reason.",抱歉，但我还是很好奇。你仅仅只是为了拿佣金吗？我总觉得还另有原因。,聞くけど許してほしいわ、気になるの。ただ、給金のためだけなのかしら？他の理由があると思ってるのよ。
22,330,vocs_over_over_shoguncamp_reasons1_n03,vocs_shoguncamp_reasons1_n03_jp,NINJA,"Heh … you know, Mugen asked me the same thing.",呵……无限也问过我这个问题。,へっ…武源も同じことを聞いてきたな。
22,330,vocs_over_over_shoguncamp_reasons1_n04,vocs_shoguncamp_reasons1_n04_jp,GEISHA,Did you have an answer for him?,你回答了吗？,答えたの？
22,330,vocs_over_over_shoguncamp_reasons1_n05,vocs_shoguncamp_reasons1_n05_jp,NINJA,Not back then.,那时候，并没有回答他。,その時は答えなかった。
22,331,vocs_over_over_shoguncamp_reasons2_n00,vocs_shoguncamp_reasons2_n00_jp,GEISHA,"We're almost at the end, Hayato-san. Will you tell me why you did all this? Why you entered Mugen's service? Why you are still with us?",是时候回答我了，隼人兄。你所做的一切都是为什么？为什么当初要帮助无限？为什么现在还和我们在一起？,今が答える時ね。隼人さんどうしてここまでしてくれたの？どうして武源様のために？どうしてまだ私たちといてくれるの？
22,331,vocs_over_over_shoguncamp_reasons2_n01,vocs_shoguncamp_reasons2_n01_jp,NINJA,"Maybe I just liked helping out a friend. And now, well … now it's personal.",一开始或许只是想帮朋友一把。至于现在……完全是因为我想报仇。,単に友を助けたいってだけかもしれない。今は…そうだな、自分の意思だ。
22,331,vocs_over_over_shoguncamp_reasons2_n02,vocs_shoguncamp_reasons2_n02_jp,GEISHA,But why fight with us now? Why not seek vengeance on your own?,那为什么愿同我们一起？为什么不独自去寻仇？,けど、どうして今私たちと戦ってくれるの？自分で仇討ちをしようとしなかった。
22,331,vocs_over_over_shoguncamp_reasons2_n03,vocs_shoguncamp_reasons2_n03_jp,NINJA,Because you were right. It's not about me. It's about what Mugen would want.,因为你说的对，我不是为自己复仇，而是要以无限所希望看到的方式，为他讨回公道。,あんたが正しいからだよ。自分のためじゃない。武源の望んだことのためだ。
22,331,vocs_over_over_shoguncamp_reasons2_n04,vocs_shoguncamp_reasons2_n04_jp,GEISHA,"I thank you, Hayato-san.",谢谢你，隼人兄。,ありがとう、隼人さん。
22,331,vocs_over_over_shoguncamp_reasons2_n05,vocs_shoguncamp_reasons2_n05_jp,NINJA,Just like I said. Don't mention it.,我说过了，别和我说这些。,言っただろ、やめてくれよ。
22,332,vocs_over_over_shoguncamp_tent_n00,vocs_shoguncamp_tent_n00_jp,TRAPPER,"Ooh, his tent is huge!",哇！好大的帐篷！,おお、天幕大きい！
22,332,vocs_over_over_shoguncamp_tent_n01,vocs_shoguncamp_tent_n01_jp,GEISHA,This is our destination.,这里就是我们的目的地。,ここが私たちの目的地ね。
22,332,vocs_over_over_shoguncamp_tent_n02,vocs_shoguncamp_tent_n02_jp,ALCHEMIST,The moment of truth draws near.,揭晓真相的时刻即将来临。,真実の時が近づくのう。
22,332,vocs_over_over_shoguncamp_tent_n03,vocs_shoguncamp_tent_n03_jp,NINJA,Better make sure we have Masaru before we go in.,进去前最好确认下真申在不在。,入る前に勝を確認しておこう。
23,333,vocs_over_over_shoguncamp_post_n00,vocs_shoguncamp_post_n00_jp,SHOGUN,"Hmm, so ... you have come ... ",嗯？…是你们……看来…… ,うぬ、それで…お主は…。
23,333,vocs_over_over_shoguncamp_post_n01,vocs_shoguncamp_post_n01_jp,SHOGUN,"... to think, not even 300.000 men could stop you.",……即便有三十万大军也拦不住你们。,三十万の部下でも止められぬ…。
23,333,vocs_over_over_shoguncamp_post_n02,vocs_shoguncamp_post_n02_jp,GEISHA,My Shogun …,将军大人……,上様…。
23,333,vocs_over_over_shoguncamp_post_n03,vocs_shoguncamp_post_n03_jp,SHOGUN,Do what you must then. I will not waste another word for the butchers of my son.,动手吧。我不想和杀害我儿子的凶手多费口舌。,為すべきことをせい。我が息子を殺した者に言葉は無い。
23,333,vocs_over_over_shoguncamp_post_n04,vocs_shoguncamp_post_n04_jp,GEISHA,We never laid hands on your son. Neither were we responsible for the death of ?shiro Mugen. It was your brother who twisted the truth to his desire.,我们没有杀害龙之介大人。尾城无限的死，也不是我们造成的。在背后歪曲真相的，正是将军大人您的兄弟。,龍之介様に手をかけたのは、決し我々ではございません。大代武源の死も、我々のせいではありません。真実を歪めていたのは、上様の弟君です。
23,333,vocs_over_over_shoguncamp_post_n05,vocs_shoguncamp_post_n05_jp,SHOGUN,Why should I believe this outrageous accusation? What proof do you have?,我为何要相信这种大逆不道的说辞？你有什么证据？,そのような至極けしからぬ言いがかりを信じるはずなかろう。証明するものがあるのか？
23,333,vocs_over_over_shoguncamp_post_n06,vocs_shoguncamp_post_n06_jp,GEISHA,We have a witness.,属下有证人。,証言がございまする。
23,333,vocs_over_over_shoguncamp_post_n07,vocs_shoguncamp_post_n07_jp,BROGUNSON,Agh!,啊啊！,あぁ！
23,333,vocs_over_over_shoguncamp_post_n08,vocs_shoguncamp_post_n08_jp,SHOGUN,My nephew? Is this supposed to work in your favour?,这不是我侄儿吗？他还能替你们说话不成？,甥ではないか？これがお主のやり方か？
23,333,vocs_over_over_shoguncamp_post_n09,vocs_shoguncamp_post_n09_jp,NINJA,This creature killed your son with his own hands.,这个人渣，亲手杀了你儿子。,この畜生が、あんたの息子をその手にかけたんだ。
23,333,vocs_over_over_shoguncamp_post_n10,vocs_shoguncamp_post_n10_jp,BROGUNSON,"Lies uncle, lies! I saw that filthy Shinobi put a blade in his back. He, he killed Ryūnosuke! ",他们说谎，叔父！说谎！我亲眼看到这个下贱的忍者用刀偷袭的。是他…就是他杀了龙之介! ,嘘です、叔父様、嘘です！汚れた忍が刀で襲ったのを見たのです。こやつが、こやつが龍之介を殺した！ 
23,333,vocs_over_over_shoguncamp_post_n11,vocs_shoguncamp_post_n11_jp,TRAPPER,No! He's lying!,不是的！他在撒谎!,ちがう！これは嘘よ！
23,333,vocs_over_over_shoguncamp_post_n12,vocs_shoguncamp_post_n12_jp,SHOGUN,"… hmm ... go on, nephew.",……嗯……继续说，侄儿。,…うーむ…続けろ、甥よ。
23,333,vocs_over_over_shoguncamp_post_n13,vocs_shoguncamp_post_n13_jp,BROGUNSON,"He killed Mugen-sensei, too. They all seek to deceive you, uncle. They hurt me, they told me to lie to you, but I won't!",他还杀了无限老师。他们都在骗你，叔父。他们拷打我，要挟我，让我欺骗你，但我不会屈服！,こいつは武源先生も殺した。全てはあなたを欺くためです、叔父様。余を傷つけ、嘘をつけと脅された、だが、屈しはせぬ。
23,333,vocs_over_over_shoguncamp_post_n14,vocs_shoguncamp_post_n14_jp,SHOGUN,"And you know all this because you saw the murder happen, yes?",你之所以知道这一切，是因为你亲眼看见了，对吧？,全て知っているのは現場を見たからということ、だな？
23,333,vocs_over_over_shoguncamp_post_n15,vocs_shoguncamp_post_n15_jp,BROGUNSON,I … I'm not …,不…不是的…,ち…違います…。
23,333,vocs_over_over_shoguncamp_post_n16,vocs_shoguncamp_post_n16_jp,SHOGUN,Why were you there? How did you know where Ryūnosuke was hidden?,你当时为何在那儿？你是怎么知道龙之介藏在哪里的？,なぜそこにいた？龍之介がどこにいたかどうやって知り得た？
23,333,vocs_over_over_shoguncamp_post_n17,vocs_shoguncamp_post_n17_jp,BROGUNSON,Uncle! You don't understand … !,叔父！你误会了我的意思！……,叔父様！あなたはわかっていらっしゃらない…！
23,333,vocs_over_over_shoguncamp_post_n18,vocs_shoguncamp_post_n18_jp,SHOGUN,"You cannot lie to me, nephew. Answer me now, truthfully. ",你骗不了我的，侄儿。现在，如实回答我。 ,私に嘘はつけぬぞ、甥よ。答えろ、正直にな。 
23,333,vocs_over_over_shoguncamp_post_n19,vocs_shoguncamp_post_n19_jp,SHOGUN,"Who, in this room, has murdered my son?",是谁？在场的人当中，到底是谁，杀了我的儿子？,誰が、この部屋の誰が、余の息子を殺したのだ？
23,333,vocs_over_over_shoguncamp_post_n20,vocs_shoguncamp_post_n20_jp,BROGUNSON,"Please, uncle. I only did what father told me. I didn't want to, he made me, he gave me the knife, it wasn't my fault I …",饶命啊，叔父。我只是按照我父亲说的做。我也不想啊，是父亲他事先准备好刀，然后逼我的。这不能怪我……,お願いです、叔父様。余は父上の言う通りにしただけです。したくなかった、父上が、刀を用意し、仕向けたのです。悪いのは余では…。
23,333,vocs_over_over_shoguncamp_post_n21,vocs_shoguncamp_post_n21_jp,SHOGUN,Enough! Not another word.,够了!不准你再说一个字。,もういい！もう口を開くな。
23,333,vocs_over_over_shoguncamp_post_n22,vocs_shoguncamp_post_n22_jp,SHOGUN,Noboru ... my own brother … all this time …,昇……我的亲弟弟……原来他一直……,昇…弟め…今まで…。
23,333,vocs_over_over_shoguncamp_post_n23,vocs_shoguncamp_post_n23_jp,GEISHA,He blinded us all.,蒙骗了我们所有人。,騙していたのです。
23,333,vocs_over_over_shoguncamp_post_n24,vocs_shoguncamp_post_n24_jp,SHOGUN,I should have seen it. His eagerness for battle. His disapproval whenever we spoke of peaceful solutions.,我早该察觉到的。他执着于战争。每次谈到和平方案，他都反对。,気付くべきであった。戦いへの執着。平和な策を話すと、いつも反対した。
23,333,vocs_over_over_shoguncamp_post_n25,vocs_shoguncamp_post_n25_jp,SHOGUN,My brother never wanted peace. He was made for conquest.  Were he born a century ago; he would have been the greatest warlord.,我的弟弟从来不想要和平，只想着征服。如果他早出生百年，肯定会成为最强的统帅吧。,弟は平和を欲していなかった。征服を求めていたのか。もし生まれたのが百年も前であれば、最強の将軍になっていたであろう。
23,333,vocs_over_over_shoguncamp_post_n26,vocs_shoguncamp_post_n26_jp,ALCHEMIST,"A shadow of the past, darkening the present day.",过去的黑暗，却能遮蔽如今的光明。,過去の闇は今をも曇らす。
23,333,vocs_over_over_shoguncamp_post_n27,vocs_shoguncamp_post_n27_jp,GEISHA,We all desire revenge for what was lost.,我们几个很想为各自失去的一切复仇。,失った者へ、私たちは復讐を望んでおります。
23,333,vocs_over_over_shoguncamp_post_n28,vocs_shoguncamp_post_n28_jp,GEISHA,"But we will follow your command, as did Mugen before us.",但我们会遵照您的命令，就像无限当初那样。,しかし、上様の指揮にお従い致します。武源様がかつてそうであったように。
23,333,vocs_over_over_shoguncamp_post_n29,vocs_shoguncamp_post_n29_jp,SHOGUN,Mugen … even in death he proves his loyalty.,无限……即便死了，依然在用这种方式表达对我的一片忠心么。,武源…死してその忠誠を果たそうとするのか。
23,333,vocs_over_over_shoguncamp_post_n30,vocs_shoguncamp_post_n30_jp,SHOGUN,"I will not grant my brother an honourable death. He will die forgotten, a brief mention in the annals of history.",我不会给我弟弟一个光荣的死法。他的死只会被遗忘，尘封在史书中一个不起眼的角落。,我が弟に名誉の死など有り得ぬ。死して忘却へ、歴史の片隅にのみ存在すべきだ。
23,333,vocs_over_over_shoguncamp_post_n31,vocs_shoguncamp_post_n31_jp,SHOGUN,"Seek him out in his domain, at Sunpu Castle! Face him and do what must be done! ",去他的老巢骏府城把他揪出来！给他应有的下场！,本拠地へ乗り込め、駿府城にな。弟と対峙し、成すべき責務を果たすのだ！
23,333,vocs_over_over_shoguncamp_post_n32,vocs_shoguncamp_post_n32_jp,SHOGUN,We will discuss your future when you return.,至于你们的待遇，就等回来再说。,戻ってきた時、そなたらの処遇を話そう。
23,333,vocs_over_over_shoguncamp_post_n33,vocs_shoguncamp_post_n33_jp,GEISHA,"As you command, my Shogun.",遵命，将军大人。,仰せのままに。上様。
23,333,vocs_over_over_shoguncamp_post_n34,vocs_shoguncamp_post_n34_jp,SHOGUN,Now go. We have wasted enough time already.,快去吧。我们已经浪费了太多时间。,では行け。一刻も無駄にはできぬ。
23,333,vocs_over_over_shoguncamp_post_n35,vocs_shoguncamp_post_n35_jp,SHOGUN,"And now, to you, nephew.",现在，轮到你了，侄儿。,お前もだ、昇。
5,334,vocs_over_over_snowcity_briefing1_n00,vocs_snowcity_briefing1_n00_jp,TRAPPER," … Master samurai? Master samurai? … no, no, you ran too fast, stupid …", ……武士大人？武士大人？……不，不，我跑得太快了，笨蛋……,…お侍さん。お侍さん。…駄目駄目、走るの速すぎだよ。
5,334,vocs_over_over_snowcity_briefing1_n01,vocs_snowcity_briefing1_n01_jp,TRAPPER,"Find him, before he gets angry. Now, stupid!",在他生气之前赶紧找到他。我真是笨啊！,怒られる前に見つけないと。すぐによ、ばかっ。
